tick,id,address,value
61345,1,28698,-0.36229029297828674
61365,1,28698,0.2076808512210846
61366,1,28700,24.2115478515625
61385,1,28698,0.033459026366472244
61405,1,28698,0.35404911637306213
61425,1,28698,0.8301465511322021
61445,1,28698,1.4422225952148438
61465,1,28698,2.099203109741211
61485,1,28698,2.8997161388397217
61505,1,28698,3.7257330417633057
61525,1,28698,4.068671703338623
61545,1,28698,3.731513738632202
61565,1,28698,3.098287582397461
61566,1,28700,24.071189880371094
61585,1,28698,2.200796127319336
61605,1,28698,1.4142179489135742
61625,1,28698,0.8316366076469421
61645,1,28698,0.4493483304977417
61665,1,28698,0.04011053591966629
61685,1,28698,-0.17177486419677734
61705,1,28698,-0.014460792765021324
61725,1,28698,-0.5715572834014893
61745,1,28698,-1.2191236019134521
61765,1,28698,-2.0071873664855957
61766,1,28700,24.141368865966797
61785,1,28698,-2.7757956981658936
61805,1,28698,-2.954531192779541
61825,1,28698,-3.0479066371917725
61845,1,28698,-2.908586263656616
61865,1,28698,-2.2833244800567627
61885,1,28698,-1.4689922332763672
61905,1,28698,-0.8146303296089172
61925,1,28698,-0.34392914175987244
61945,1,28698,0.21454717218875885
61965,1,28698,0.054088294506073
61966,1,28700,24.2115478515625
61985,1,28698,0.6077480316162109
62005,1,28698,1.1082377433776855
62025,1,28698,1.6490449905395508
62045,1,28698,2.341371774673462
62065,1,28698,3.2320587635040283
62085,1,28698,4.108883380889893
62105,1,28698,4.2951436042785645
62125,1,28698,3.6574175357818604
62145,1,28698,2.6400835514068604
62165,1,28698,1.692723274230957
62166,1,28700,24.17645835876465
62185,1,28698,1.0589666366577148
62205,1,28698,0.6002671718597412
62225,1,28698,0.2409067004919052
62245,1,28698,-0.048827629536390305
62265,1,28698,-0.04506787285208702
62285,1,28698,-0.3715532720088959
62305,1,28698,-1.1216658353805542
62325,1,28698,-1.9066933393478394
62345,1,28698,-2.6079628467559814
62365,1,28698,-2.847773790359497
62366,1,28700,24.071189880371094
62385,1,28698,-2.8984923362731934
62405,1,28698,-2.5744645595550537
62425,1,28698,-1.8232905864715576
62445,1,28698,-1.0161546468734741
62465,1,28698,-0.5128235816955566
62485,1,28698,0.027941066771745682
62505,1,28698,0.005179451312869787
62525,1,28698,0.22257691621780396
62545,1,28698,0.6695725917816162
62565,1,28698,1.3590105772018433
62566,1,28700,24.2115478515625
62585,1,28698,1.8834336996078491
62605,1,28698,2.656712055206299
62625,1,28698,3.479726791381836
62646,1,28698,3.9830188751220703
62665,1,28698,3.722531318664551
62685,1,28698,2.868021011352539
62705,1,28698,1.7891870737075806
62725,1,28698,1.0110719203948975
62745,1,28698,0.4738934338092804
62765,1,28698,0.1700870543718338
62766,1,28700,24.2115478515625
62785,1,28698,-0.1060444563627243
62805,1,28698,0.0733451098203659
62825,1,28698,-0.6574736833572388
62845,1,28698,-1.4232186079025269
62865,1,28698,-2.141552209854126
62885,1,28698,-2.652238130569458
62905,1,28698,-2.8428728580474854
62925,1,28698,-2.762514352798462
62945,1,28698,-2.277045726776123
62965,1,28698,-1.4838740825653076
