tick,interval,received,coalesced,ring_overrun,priority_full,tx_errors,can_errors,can_error_code,loops,loop_gap_ms,enabled_mask,target1,target2,target_gap1_ms,target_gap2_ms,iq1,iq2,position1,position2,velocity1,velocity2,type2_1,type2_2,tx_complete
70443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,189,972
71443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,971
72443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,189,972
73443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,966
74443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,974
75443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,189,971
76443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,970
77443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,968
78443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,970
79443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,960
80443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,188,960
81443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,190,968
82443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,973
83443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,970
84443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,969
85443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,189,973
86443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,966
87443,1000,1,0,0,0,0,0,0,500,2,0,2,2,2,6,97,100,98,100,99,100,3,5,607
88443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
89443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
90443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
91443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
92443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
93443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
94443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
95443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
96443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
97443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
98443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
99443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
100443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
101443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
102443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
103443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
104443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
105443,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,100,100,100,100,100,100,0,0,600
