raw_relative_to_target400_s,shifted_relative_s_minus_1s,position_mm,velocity_mm_s,current_A,state,unit_message_code
7.882088184,6.882088184,400.349243164,3.391666651,4.044000149,1,1
7.892337084,6.892337084,400.271362305,22.366666794,0.064000003,1,1
7.902076960,6.902076960,400.222015381,-25.666666031,-3.667000055,1,1
7.912315607,6.912315607,400.365356445,-0.641666651,3.828999996,1,1
7.922077894,6.922077894,400.328765869,30.754167557,3.469000101,1,1
7.932322264,6.932322264,400.217315674,-38.408332825,-3.653000116,1,1
7.942126513,6.942126513,400.371063232,12.604166985,3.908999920,1,1
7.952304840,6.952304840,400.213958740,4.720833302,-4.006000042,1,1
7.962063789,6.962063789,400.264984131,-30.341667175,-3.522000074,1,1
7.972283602,6.972283602,400.400939941,28.233333588,3.841000080,1,1
7.982136965,6.982136965,400.237792969,-12.237499237,-3.809000015,1,1
7.992374182,6.992374182,400.377777100,-10.404166222,3.908999920,1,1
8.002076149,7.002076149,400.353271484,34.099998474,3.319000006,1,1
8.012296677,7.012296677,400.243499756,-36.895835876,-3.602999926,1,1
8.022168875,7.022168875,400.394561768,13.291666985,3.926000118,1,1
8.032299757,7.032299757,400.249206543,5.912500381,-3.976000071,1,1
8.042102337,7.042102337,400.288146973,-30.204166412,-0.538999975,1,1
8.052444458,7.052444458,400.317352295,33.595832825,3.256000042,1,1
8.062174320,7.062174320,400.193145752,-16.087499619,-3.983999968,1,1
8.072353363,7.072353363,400.301910400,-11.229166985,3.986999989,1,1
8.082154989,7.082154989,400.246520996,24.383333206,2.871000051,1,1
8.092402935,7.092402935,400.153869629,-36.391666412,-3.594000101,1,1
8.102138996,7.102138996,400.341186523,34.099998474,4.065000057,1,1
8.112435102,7.112435102,400.106872559,-23.466667175,-3.667000055,1,1
8.122150421,7.122150421,400.391876221,20.487499237,3.964999914,1,1
8.132389307,7.132389307,400.149169922,-16.087499619,-4.000999928,1,1
8.142120838,7.142120838,400.283111572,-1.650000095,4.105000019,1,1
8.152477026,7.152477026,400.211608887,17.829166412,-0.048999999,1,1
8.162163496,7.162163496,400.174011230,-37.216667175,-3.342999935,1,1
8.172371387,7.172371387,400.247863770,31.762500763,3.275000095,1,1
8.182138920,7.182138920,400.101837158,-37.720832825,-3.589999914,1,1
8.192357302,7.192357302,400.335815430,51.058334351,3.746000051,1,1
8.202155352,7.202155352,400.191131592,-39.599998474,-3.650000095,1,1
8.212356091,7.212356091,400.301910400,10.770833969,3.914000034,1,1
8.222176552,7.222176552,400.153198242,13.933333397,-3.914000034,1,1
8.232388258,7.232388258,400.159912109,-17.095832825,-3.884999990,1,1
8.242163181,7.242163181,400.239135742,-10.541666031,3.558000088,1,1
8.252352715,7.252352715,400.256927490,27.224998474,3.631999969,1,1
8.262195110,7.262195110,400.144134521,-3.345833302,-4.041999817,1,1
8.272377014,7.272377014,400.259277344,-16.912500381,4.139999866,1,1
8.282092333,7.282092333,400.170318604,24.383333206,3.273000002,1,1
8.292384863,7.292384863,400.042083740,-40.104164124,-3.490000010,1,1
8.302110672,7.302110672,400.187438965,11.779166222,4.019999981,1,1
8.312349796,7.312349796,400.001129150,-1.329166651,-3.937000036,1,1
8.322101355,7.322101355,400.011871338,-29.837501526,-3.677999973,1,1
8.332356453,7.332356453,400.113250732,15.125000000,3.697999954,1,1
8.342125893,7.342125893,400.063232422,21.862499237,0.092000000,1,1
8.352399826,7.352399826,400.028656006,-30.020833969,-3.740000010,1,1
8.362122297,7.362122297,400.191802979,13.429166794,3.838999987,1,1
8.372404337,7.372404337,400.104522705,15.125000000,-3.974999905,1,1
8.382118940,7.382118940,400.195831299,-27.316667557,-1.123000026,1,1
8.392413378,7.392413378,400.275054932,39.783332825,3.341000080,1,1
8.402059793,7.402059793,400.196166992,-24.337501526,-3.851000071,1,1
8.412351608,7.412351608,400.309967041,-6.004166603,3.947999954,1,1
8.422127008,7.422127008,400.346221924,32.404167175,3.433000088,1,1
8.432380199,7.432380199,400.217651367,-21.633333206,-3.813999891,1,1
8.442152500,7.442152500,400.352264404,-6.004166603,4.158999920,1,1
8.452322483,7.452322483,400.317016602,33.275001526,3.351999998,1,1
8.462121010,7.462121010,400.235107422,-35.887500763,-3.611000061,1,1
8.472368479,7.472368479,400.386505127,5.041666985,3.890000105,1,1
8.482152700,7.482152700,400.230072021,8.433333397,-3.951999903,1,1
8.492376804,7.492376804,400.203552246,-36.391666412,-3.513000011,1,1
8.502144337,7.502144337,400.337829590,36.804164886,3.928999901,1,1
8.512398720,7.512398720,400.190460205,-8.891666412,-3.963999987,1,1
8.522188663,7.522188663,400.359985352,-4.858333111,4.027999878,1,1
8.532413244,7.532413244,400.348236084,34.787498474,3.410000086,1,1
8.542157173,7.542157173,400.268005371,-34.741664886,-3.854000092,1,1
8.552406549,7.552406549,400.473114014,40.150001526,3.438999891,1,1
8.562142849,7.562142849,400.242156982,-40.104164124,-3.609999895,1,1
8.572378635,7.572378635,400.368713379,13.612499237,4.026000023,1,1
8.582167387,7.582167387,400.298553467,18.149999619,-3.881999969,1,1
8.592476368,7.592476368,400.336486816,-24.979166031,-3.607000113,1,1
8.602198601,7.602198601,400.428466797,30.387500763,3.437999964,1,1
8.612350941,7.612350941,400.262298584,-19.799999237,-4.020999908,1,1
8.622149467,7.622149467,400.399932861,-4.170833111,4.100999832,1,1
8.632447720,7.632447720,400.308959961,20.487499237,-4.054999828,1,1
8.642209291,7.642209291,400.478820801,-11.733333588,3.967999935,1,1
8.652436733,7.652436733,400.358642578,29.379167557,0.059999999,1,1
8.662121773,7.662121773,400.314331055,-23.145833969,-3.858000040,1,1
8.672421694,7.672421694,400.308288574,-24.658332825,-3.420000076,1,1
8.682037830,7.682037830,400.342529297,-5.866666794,4.112999916,1,1
8.692415714,7.692415714,400.354614258,16.820833206,3.729000092,1,1
8.702218533,7.702218533,400.286132812,20.854167938,-3.979000092,1,1
8.712363005,7.712363005,400.370391846,-26.308332443,-3.407999992,1,1
8.722151041,7.722151041,400.457672119,30.387500763,3.589999914,1,1
8.732406616,7.732406616,400.283447266,-5.866666794,-3.967000008,1,1
8.742132187,7.742132187,400.364685059,-18.608333588,-0.266000003,1,1
8.752389431,7.752389431,400.456329346,22.687500000,3.684999943,1,1
8.762102127,7.762102127,400.364349365,6.416666508,-3.918999910,1,1
8.772408485,7.772408485,400.336151123,-17.920833588,-4.047999859,1,1
8.782151461,7.782151461,400.418395996,-10.725000381,3.861000061,1,1
8.792406321,7.792406321,400.411346436,30.250000000,3.269999981,1,1
8.802044153,7.802044153,400.352935791,-26.491666794,-3.819000006,1,1
8.812395573,7.812395573,400.505676270,11.962499619,3.628000021,1,1
8.822076082,7.822076082,400.361663818,13.612499237,-4.052000046,1,1
8.832363367,7.832363367,400.356964111,-25.162498474,-3.392999887,1,1
8.842126369,7.842126369,400.401275635,-2.474999905,4.059999943,1,1
8.852354288,7.852354288,400.376770020,27.729166031,3.279000044,1,1
8.862094879,7.862094879,400.230743408,-36.895835876,-3.625000000,1,1
8.872350693,7.872350693,400.378112793,8.570833206,3.890000105,1,1
8.882078648,7.882078648,400.209259033,5.041666985,-4.092999935,1,1
8.892346382,7.892346382,400.231079102,-32.724998474,-3.105000019,1,1
8.902060509,7.902060509,400.295196533,38.775001526,3.582999945,1,1
8.912324190,7.912324190,400.097808838,-35.750000000,-3.562999964,1,1
8.922108173,7.922108173,400.194824219,11.458333015,4.076000214,1,1
8.932397127,7.932397127,400.119293213,18.149999619,-3.994999886,1,1
8.942082644,7.942082644,400.170318604,-28.829166412,-3.381999969,1,1
8.952336311,7.952336311,400.292175293,36.804164886,3.486999989,1,1
8.962141514,7.962141514,400.149169922,-9.899999619,-4.047999859,1,1
8.972355843,7.972355843,400.297210693,-5.683333397,4.032999992,1,1
8.982069016,7.982069016,400.230407715,21.174999237,0.675999999,1,1
8.992403746,7.992403746,400.206909180,-38.729164124,-3.105000019,1,1
9.002056837,8.002056837,400.202880859,25.712501526,3.851999998,1,1
9.012364388,8.012364388,400.101165771,-6.187500000,-3.851000071,1,1
9.022081852,8.022081852,400.259613037,-6.875000000,4.100999832,1,1
9.032322168,8.032322168,400.258605957,28.737499237,3.398000002,1,1
9.042208672,8.042208672,400.182067871,-35.566665649,-3.743000031,1,1
9.052418947,8.052418947,400.348571777,18.654167175,3.941999912,1,1
9.062131643,8.062131643,400.143127441,-8.891666412,-4.192999840,1,1
9.072339296,8.072339296,400.372406006,5.041666985,3.990999937,1,1
9.082089663,8.082089663,400.123992920,-0.458333343,-4.150000095,1,1
9.092383385,8.092383385,400.426788330,-0.320833325,4.172999859,1,1
9.102105141,8.102105141,400.281433105,21.495832443,-0.071000002,1,1
9.112364531,8.112364531,400.214630127,-35.245834351,-3.301000118,1,1
9.122163296,8.122163296,400.328430176,29.379167557,3.868999958,1,1
9.132437229,8.132437229,400.165954590,-15.079166412,-3.900000095,1,1
9.142186880,8.142186880,400.349243164,3.712500095,4.147999763,1,1
9.152402878,8.152402878,400.084381104,-0.137500003,-3.785000086,1,1
9.162123680,8.162123680,400.160919189,-20.625000000,-0.256000012,1,1
9.172369003,8.172369003,400.201538086,18.654167175,3.858000040,1,1
9.182045937,8.182045937,400.150848389,12.787500381,-4.050000191,1,1
9.192367077,8.192367077,400.147155762,-16.270832062,-3.894999981,1,1
9.202141047,8.202141047,400.218658447,-12.237499237,3.923000097,1,1
9.212469578,8.212469578,400.214630127,25.208333969,3.203000069,1,1
9.222194910,8.222194910,400.124328613,-12.879166603,-4.008999825,1,1
9.232385635,8.232385635,400.210601807,-15.904166222,4.078000069,1,1
9.242151976,8.242151976,400.131713867,28.049999237,3.529999971,1,1
9.252409935,8.252409935,400.016906738,-38.729164124,-3.904999971,1,1
9.262039423,8.262039423,400.154205322,4.904166698,3.957000017,1,1
9.272391558,8.272391558,400.047790527,17.462499619,-1.725999951,1,1
9.282066107,8.282066107,400.025970459,-26.995832443,-3.875000000,1,1
9.292393923,8.292393923,400.193481445,9.579166412,3.898999929,1,1
9.302172184,8.302172184,400.105865479,16.820833206,-3.976000071,1,1
9.312381744,8.312381744,400.157226562,-26.812500000,-3.322000027,1,1
9.322223186,8.322223186,400.222686768,28.875000000,3.510999918,1,1
9.332396269,8.332396269,400.068267822,-16.408332825,-3.938999891,1,1
9.342126608,8.342126608,400.193481445,-15.904166222,4.334000111,1,1
9.352425337,8.352425337,400.192138672,31.258333206,1.879999995,1,1
9.362188339,8.362188339,400.147827148,-20.304166794,-3.792000055,1,1
9.372360229,8.372360229,400.268676758,-0.000000000,3.941999912,1,1
9.382153034,8.382153034,400.202880859,19.845832825,0.537000000,1,1
9.392470360,8.392470360,400.153869629,-26.491666794,-3.683000088,1,1
9.402156353,8.402156353,400.340515137,17.645832062,3.967000008,1,1
9.412400723,8.412400723,400.178710938,0.870833337,-4.072999954,1,1
9.422118902,8.422118902,400.321044922,-11.916666985,4.203999996,1,1
9.432483196,8.432483196,400.207244873,22.687500000,-3.375999928,1,1
9.442070961,8.442070961,400.296875000,-22.641666412,-2.615999937,1,1
9.452408075,8.452408075,400.445251465,31.075000763,3.566999912,1,1
9.462241888,8.462241888,400.295532227,-12.375000000,-3.895999908,1,1
9.472332954,8.472332954,400.401947021,-12.237499237,4.136000156,1,1
9.482108116,8.482108116,400.351257324,28.875000000,3.286999941,1,1
9.492414951,8.492414951,400.220672607,-39.920833588,-3.671999931,1,1
9.502208471,8.502208471,400.393890381,21.174999237,3.999000072,1,1
9.512409210,8.512409210,400.161254883,-17.600000381,-3.746999979,1,1
9.522113323,8.522113323,400.366699219,2.704166651,4.020999908,1,1
9.532361984,8.532361984,400.264312744,14.299999237,-4.111999989,1,1
9.542123556,8.542123556,400.284118652,-27.500000000,-3.423000097,1,1
9.552350998,8.552350998,400.383148193,32.908332825,3.674000025,1,1
9.562165260,8.562165260,400.211273193,-18.791667938,-3.960000038,1,1
9.572362423,8.572362423,400.354278564,-4.858333111,4.094999790,1,1
9.582079411,8.582079411,400.258605957,17.325000763,-1.799999952,1,1
9.592382193,8.592382193,400.341857910,-27.179166794,0.071999997,1,1
9.602150679,8.602150679,400.330444336,36.804164886,0.150999993,1,1
9.612410784,8.612410784,400.339843750,-12.054166794,-3.957000017,1,1
9.622040272,8.622040272,400.319702148,-27.179166794,-3.571000099,1,1
9.632326603,8.632326603,400.370056152,1.695833325,4.034999847,1,1
9.642205000,8.642205000,400.318359375,25.712501526,3.627000093,1,1
9.652357817,8.652357817,400.230743408,-3.162499905,-3.816999912,1,1
9.662246704,8.662246704,400.340850830,-16.591667175,0.555999994,1,1
9.672403097,8.672403097,400.366699219,30.570833206,3.632999897,1,1
9.682186365,8.682186365,400.229736328,-22.458333969,-3.819999933,1,1
9.692511320,8.692511320,400.334808350,-17.279167175,4.355999947,1,1
9.702080011,8.702080011,400.340179443,39.783332825,3.619999886,1,1
9.712376118,8.712376118,400.233764648,-26.995832443,-3.546000004,1,1
9.722189188,8.722189188,400.353271484,-3.666666746,3.890000105,1,1
9.732367039,8.732367039,400.375762939,36.299999237,3.280999899,1,1
9.742117405,8.742117405,400.303588867,-26.812500000,-3.756000042,1,1
9.752414465,8.752414465,400.464385986,13.108333588,3.890000105,1,1
9.762094498,8.762094498,400.326080322,9.074999809,-4.255000114,1,1
9.772369385,8.772369385,400.353942871,-34.054164886,-3.542000055,1,1
9.782310247,8.782310247,400.403961182,21.495832443,3.825999975,1,1
9.792320013,8.792320013,400.269348145,-1.466666698,-4.000999928,1,1
9.802068949,8.802068949,400.298217773,-23.650001526,-3.562999964,1,1
9.812430859,8.812430859,400.395904541,13.429166794,3.927000046,1,1
9.822184324,8.822184324,400.326416016,18.333332062,-4.184999943,1,1
9.832544088,8.832544088,400.374755859,-29.700000763,-3.447999954,1,1
9.842182875,8.842182875,400.463714600,32.266666412,3.595000029,1,1
9.852381468,8.852381468,400.292846680,-16.774999619,-3.865999937,1,1
9.862102509,8.862102509,400.412017822,-7.883333206,3.901999950,1,1
9.872401953,8.872401953,400.379455566,32.770835876,3.474999905,1,1
9.882073402,8.882073402,400.239807129,-33.870834351,-3.627000093,1,1
9.892384768,8.892384768,400.393218994,7.058333397,4.040999889,1,1
9.902092934,8.902092934,400.245178223,8.937500000,-3.918999910,1,1
9.912338734,8.912338734,400.274047852,-27.820833206,-3.355999947,1,1
9.922128201,8.922128201,400.379791260,36.941665649,3.654000044,1,1
9.932369471,8.932369471,400.194488525,-29.700000763,-4.063000202,1,1
9.942107677,8.942107677,400.446929932,22.366666794,3.588000059,1,1
9.952402592,8.952402592,400.201873779,-11.733333588,-4.031000137,1,1
9.962227821,8.962227821,400.303588867,-13.566666603,4.076000214,1,1
9.972404480,8.972404480,400.275390625,28.737499237,3.558000088,1,1
9.982118845,8.982118845,400.155548096,-32.541664124,-3.680999994,1,1
9.992427588,8.992427588,400.303588867,13.933333397,3.854000092,1,1
10.002198219,9.002198219,400.148162842,3.529166698,-4.104000092,1,1
10.012373686,9.012373686,400.188446045,-28.004167557,-0.126000002,1,1
10.022226095,9.022226095,400.170654297,30.387500763,3.206000090,1,1
10.032393932,9.032393932,400.101837158,-35.566665649,-3.098999977,1,1
10.042176485,9.042176485,400.044097900,22.687500000,3.665999889,1,1
10.052489996,9.052489996,399.984344482,-30.204166412,-3.763999939,1,1
10.062165499,9.062165499,400.165954590,14.299999237,3.861999989,1,1
10.072326183,9.072326183,400.038055420,4.216666698,-3.918999910,1,1
10.082093239,9.082093239,400.103179932,-27.683332443,-3.207000017,1,1
10.092479229,9.092479229,400.197509766,21.495832443,3.642999887,1,1
10.102113485,9.102113485,400.028656006,-9.395833969,-3.808000088,1,1
10.112385035,9.112385035,400.187438965,-9.533333778,4.011000156,1,1
10.122153759,9.122153759,400.153533936,33.091667175,3.354000092,1,1
10.132465363,9.132465363,400.090759277,-23.650001526,-3.631000042,1,1
10.142121553,9.142121553,400.204895020,-1.650000095,3.993999958,1,1
10.152301311,9.152301311,400.207916260,29.562500000,3.460999966,1,1
10.162093639,9.162093639,400.113250732,-24.979166031,-3.654999971,1,1
10.172378540,9.172378540,400.268005371,10.449999809,3.941999912,1,1
10.182170630,9.182170630,400.131713867,11.779166222,-4.307000160,1,1
10.192397833,9.192397833,400.181732178,-31.212501526,-3.359999895,1,1
10.202342987,9.202342987,400.270019531,35.933334351,3.681999922,1,1
10.212436676,9.212436676,400.142456055,-1.833333373,-4.123000145,1,1
10.222157478,9.222157478,400.266662598,-16.270832062,4.309000015,1,1
10.232499838,9.232499838,400.249542236,28.370832443,3.341000080,1,1
10.242156506,9.242156506,400.151855469,-12.879166603,-3.821000099,1,1
10.252449751,9.252449751,400.198852539,-21.129167557,2.384000063,1,1
10.262087584,9.262087584,400.181060791,30.250000000,3.460999966,1,1
10.272404909,9.272404909,400.086395264,-32.862499237,-3.687000036,1,1
10.282094955,9.282094955,400.203887939,9.579166412,3.960999966,1,1
10.292414665,9.292414665,400.033355713,4.537499905,-3.891000032,1,1
10.302093029,9.302093029,400.063232422,-32.220832825,-1.712000012,1,1
10.312288523,9.312288523,400.109558105,25.025001526,3.706000090,1,1
10.322127581,9.322127581,399.974273682,-1.145833254,-3.851000071,1,1
10.332350969,9.332350969,400.001129150,-26.491666794,-3.536999941,1,1
10.342129707,9.342129707,400.149505615,33.779167175,3.658999920,1,1
10.352383137,9.352383137,400.018249512,-8.891666412,-3.871999979,1,1
10.362086773,9.362086773,400.198852539,-3.483333349,4.189000130,1,1
10.372312307,9.372312307,400.111236572,22.504167557,-1.830999970,1,1
10.382074833,9.382074833,400.208587646,-24.154167175,0.640999973,1,1
10.392340183,9.392340183,400.187438965,32.587501526,3.538000107,1,1
10.402076721,9.402076721,400.076660156,-29.195833206,-3.749000072,1,1
10.412332773,9.412332773,400.231079102,11.274999619,3.801000118,1,1
10.422081947,9.422081947,400.104522705,9.579166412,-3.845999956,1,1
10.432400227,9.432400227,400.124328613,-26.308332443,-3.430999994,1,1
10.442183018,9.442183018,400.201873779,30.066667557,3.782999992,1,1
10.452375889,9.452375889,400.021606445,-23.329166412,-3.799999952,1,1
10.462086201,9.462086201,400.232757568,11.962499619,3.921000004,1,1
10.472311974,9.472311974,400.003814697,-6.370833397,-4.081999779,1,1
10.482120037,9.482120037,400.276062012,2.200000048,4.058000088,1,1
10.492360115,9.492360115,400.148834229,10.266666412,-4.091000080,1,1
10.502184629,9.502184629,400.150848389,-31.533332825,-3.510999918,1,1
10.512382746,9.512382746,400.223022461,28.370832443,3.345000029,1,1
10.522237301,9.522237301,400.051147461,-21.129167557,-3.723999977,1,1
10.532410622,9.532410622,400.219329834,4.400000095,4.025000095,1,1
10.542157650,9.542157650,399.931304932,-3.483333349,-3.994999886,1,1
10.552454233,9.552454233,400.063568115,-14.070833206,4.110000134,1,1
10.562177181,9.562177181,400.018585205,29.745832443,3.536000013,1,1
10.572329998,9.572329998,399.971588135,-3.666666746,-3.854000092,1,1
10.582167149,9.582167149,400.005828857,-25.804166794,-3.743999958,1,1
10.592396021,9.592396021,400.059204102,-6.370833397,3.901999950,1,1
10.602124453,9.602124453,400.088409424,26.216667175,3.740000010,1,1
10.612312794,9.612312794,399.924926758,-8.524999619,-3.859999895,1,1
10.622141361,9.622141361,400.022277832,-17.279167175,4.047999859,1,1
10.632339954,9.632339954,399.948089600,28.737499237,3.438999891,1,1
10.642095089,9.642095089,399.834625244,-38.408332825,-3.582999945,1,1
10.652493238,9.652493238,399.961181641,1.879166722,4.052000046,1,1
10.662079811,9.662079811,399.961517334,28.737499237,3.651000023,1,1
10.672359705,9.672359705,399.877258301,-11.412500381,-4.000999928,1,1
10.682153463,9.682153463,399.978973389,-14.391666412,3.628000021,1,1
10.692473412,9.692473412,399.959503174,35.291664124,3.401000023,1,1
10.702215672,9.702215672,399.872894287,-29.837501526,-3.852999926,1,1
10.712342501,9.712342501,400.049468994,16.133333206,3.746000051,1,1
10.722163439,9.722163439,399.939697266,10.083333969,-4.309000015,1,1
10.732341051,9.732341051,399.999114990,-29.195833206,-3.243999958,1,1
10.742096901,9.742096901,400.098815918,29.883333206,3.588000059,1,1
10.752387524,9.752387524,399.946411133,-5.866666794,-4.105999947,1,1
10.762024641,9.762024641,400.066253662,-13.062500000,4.236999989,1,1
10.772373438,9.772373438,400.041076660,27.545833588,3.282000065,1,1
10.782062292,9.782062292,399.952117920,-27.500000000,-3.743000031,1,1
10.792415142,9.792415142,400.107208252,13.612499237,3.819000006,1,1
10.802131414,9.802131414,399.955474854,4.720833302,-3.992000103,1,1
10.812290907,9.812290907,399.982666016,-30.020833969,-3.194999933,1,1
10.822036266,9.822036266,400.048126221,33.275001526,3.711999893,1,1
10.832318306,9.832318306,399.851745605,-41.754165649,-3.519000053,1,1
10.842035532,9.842035532,399.972259521,18.975000381,3.573999882,1,1
10.852286816,9.852286816,399.868194580,3.391666651,-3.880000114,1,1
10.862059355,9.862059355,399.892700195,-25.987499237,-3.220999956,1,1
10.872352600,9.872352600,399.999786377,35.795833588,3.776000023,1,1
10.882116795,9.882116795,399.825225830,-32.220832825,-3.892999887,1,1
10.892337084,9.892337084,400.087402344,29.562500000,3.743000031,1,1
10.902108431,9.902108431,399.813476562,-34.558334351,-3.937999964,1,1
10.912450314,9.912450314,400.074645996,20.991666794,4.072999954,1,1
10.922068357,9.922068357,399.965545654,5.912500381,-4.091000080,1,1
10.932414055,9.932414055,399.932647705,-31.349998474,-3.592000008,1,1
10.942162991,9.942162991,399.997436523,29.562500000,3.887000084,1,1
10.952579021,9.952579021,399.851409912,-18.287500381,-3.815000057,1,1
10.962183714,9.962183714,399.984344482,-5.362500191,3.974999905,1,1
10.972322941,9.972322941,399.958496094,29.562500000,3.411999941,1,1
10.982080936,9.982080936,399.875915527,-34.054164886,-3.516999960,1,1
10.992455721,9.992455721,399.991058350,42.808334351,3.719000101,1,1
11.002138376,10.002138376,399.875244141,-11.549999237,-4.076000214,1,1
11.012289762,10.012289762,399.933319092,-12.375000000,4.385000229,1,1
11.022112131,10.022112131,399.874572754,32.770835876,3.460999966,1,1
11.032305479,10.032305479,399.803741455,-13.566666603,-3.704999924,1,1
11.042063475,10.042063475,399.844024658,-25.483333588,-1.827999949,1,1
11.052308798,10.052308798,399.972930908,32.587501526,3.637000084,1,1
11.062155485,10.062155485,399.859466553,-6.875000000,-3.842000008,1,1
11.072280407,10.072280407,400.033691406,-8.524999619,3.934999943,1,1
11.082133293,10.082133293,400.020599365,31.762500763,3.490000010,1,1
11.092381716,10.092381716,399.934661865,-17.095832825,-3.926000118,1,1
11.102098703,10.102098703,399.983337402,-14.758333206,4.028999805,1,1
11.112334251,10.112334251,399.986358643,34.604164124,3.459000111,1,1
11.122099161,10.122099161,399.908813477,-25.162498474,-3.364000082,1,1
11.132362604,10.132362604,400.060546875,10.266666412,3.926000118,1,1
11.142146826,10.142146826,399.926269531,10.770833969,-4.198999882,1,1
11.152442217,10.152442217,399.969573975,-27.683332443,-3.346999884,1,1
11.162179947,10.162179947,400.044433594,30.250000000,3.493000031,1,1
11.172400951,10.172400951,399.900421143,-5.500000000,-3.864000082,1,1
11.182062387,10.182062387,399.998107910,-17.279167175,4.125000000,1,1
11.192381144,10.192381144,399.990386963,31.900001526,3.513000011,1,1
11.202218056,10.202218056,399.885986328,-29.195833206,-3.726999998,1,1
11.212445259,10.212445259,400.028991699,8.937500000,3.868999958,1,1
11.222216606,10.222216606,399.901092529,11.458333015,-3.989000082,1,1
11.232397318,10.232397318,399.931976318,-26.491666794,-3.489000082,1,1
11.242089033,10.242089033,400.004486084,30.250000000,3.885999918,1,1
11.252361536,10.252361536,399.845703125,-19.937500000,-3.747999907,1,1
11.262089968,10.262089968,399.968902588,-13.062500000,4.065000057,1,1
11.272380590,10.272380590,399.980316162,35.795833588,3.526999950,1,1
11.282140017,10.282140017,399.896057129,-25.666666031,-3.630000114,1,1
11.292392254,10.292392254,400.077667236,15.950000763,3.914000034,1,1
11.302182198,10.302182198,399.963195801,9.579166412,-4.019999981,1,1
11.312368155,10.312368155,399.997100830,-31.212501526,-3.382999897,1,1
11.322229624,10.322229624,400.067932129,32.770835876,3.890000105,1,1
11.332334518,10.332334518,399.897399902,-31.212501526,-3.388000011,1,1
11.342060804,10.342060804,400.066925049,27.545833588,4.142000198,1,1
11.352433205,10.352433205,399.770843506,-22.458333969,-3.785000086,1,1
11.362098455,10.362098455,399.911163330,2.704166651,3.871000051,1,1
11.372364521,10.372364521,399.825897217,14.620833397,-2.444000006,1,1
11.382089853,10.382089853,399.855773926,-27.500000000,-3.348000050,1,1
11.392377377,10.392377377,399.970916748,36.804164886,3.644999981,1,1
11.402112722,10.402112722,399.802734375,-25.666666031,-4.039000034,1,1
11.412570477,10.412570477,400.050140381,20.991666794,3.664999962,1,1
11.422125101,10.422125101,399.828918457,-20.625000000,-3.644000053,1,1
11.432337999,10.432337999,400.010864258,-3.162499905,4.236999989,1,1
11.442259550,10.442259550,399.765136719,-2.841666698,-4.008999825,1,1
11.452329159,10.452329159,399.896392822,-8.708333969,3.964999914,1,1
11.462062597,10.462062597,399.895050049,30.066667557,3.306999922,1,1
11.472311497,10.472311497,399.798370361,-38.087501526,-4.078000069,1,1
11.482122183,10.482122183,399.879943848,10.954166412,3.895999908,1,1
11.492349148,10.492349148,399.653350830,5.912500381,-3.892999887,1,1
11.502259254,10.502259254,399.664428711,-32.724998474,-3.128999949,1,1
11.512386084,10.512386084,399.762451172,33.916664124,3.657999992,1,1
11.522104263,10.522104263,399.667114258,3.895833254,-3.895999908,1,1
11.532330275,10.532330275,399.832946777,-15.399999619,3.957000017,1,1
11.542036772,10.542036772,399.830932617,20.854167938,3.614000082,1,1
11.552297592,10.552297592,399.689270020,-6.004166603,-3.846999884,1,1
11.562080622,10.562080622,399.825225830,-14.254166603,3.966000080,1,1
11.572358608,10.572358608,399.800720215,30.250000000,3.404000044,1,1
11.582064629,10.582064629,399.748352051,-25.666666031,-3.792000055,1,1
11.592411757,10.592411757,399.919555664,15.125000000,3.855999947,1,1
11.602096319,10.602096319,399.795349121,9.258333206,-4.079999924,1,1
11.612331867,10.612331867,399.860809326,-31.212501526,-3.339999914,1,1
11.622024775,10.622024775,399.936676025,9.945833206,3.904000044,1,1
11.632388115,10.632388115,399.883300781,24.383333206,0.170000002,1,1
11.642108917,10.642108917,399.835632324,-25.162498474,-3.573999882,1,1
11.652277231,10.652277231,399.976287842,0.366666675,3.835000038,1,1
11.662069559,10.662069559,399.945068359,27.866666794,3.591000080,1,1
11.672312737,10.672312737,399.827575684,-37.720832825,-3.634999990,1,1
11.682153940,10.682153940,399.965881348,10.954166412,3.937999964,1,1
11.692293406,10.692293406,399.798034668,3.025000095,-4.039000034,1,1
11.702047825,10.702047825,399.905120850,-21.954166412,-2.796000004,1,1
11.712314367,10.712314367,399.995422363,11.595833778,3.878000021,1,1
11.722073793,10.722073793,399.950103760,20.166667938,-0.293000013,1,1
11.732414722,10.732414722,399.907470703,-27.316667557,-3.684999943,1,1
11.742087603,10.742087603,400.040740967,19.341667175,3.868000031,1,1
11.752293825,10.752293825,399.870544434,-6.370833397,-4.070000172,1,1
11.762054205,10.762054205,400.115264893,4.216666698,4.020999908,1,1
11.772366762,10.772366762,399.888671875,-3.483333349,-3.953000069,1,1
11.782047987,10.782047987,400.130706787,3.895833254,4.112999916,1,1
11.792366266,10.792366266,399.905120850,5.224999905,-3.946000099,1,1
11.802186251,10.802186251,399.870208740,-27.500000000,-3.444999933,1,1
11.812313795,10.812313795,399.996093750,18.975000381,3.690000057,1,1
11.822061062,10.822061062,399.855773926,-4.354166985,-3.776999950,1,1
11.832308531,10.832308531,400.051818848,-1.970833302,3.907999992,1,1
11.842082977,10.842082977,399.928619385,14.941666603,-4.307000160,1,1
11.852255583,10.852255583,400.064575195,-15.079166412,4.263999939,1,1
