tick,id,address,value
72206,1,28700,24.2115478515625
72225,1,28698,-0.3130841851234436
72245,1,28698,-0.3746500313282013
72265,1,28698,-0.3739034831523895
72285,1,28698,-0.3055509924888611
72305,1,28698,-0.12277422100305557
72325,1,28698,-0.011854242533445358
72345,1,28698,-0.012737791985273361
72365,1,28698,0.08841271698474884
72385,1,28698,0.2818191349506378
72405,1,28698,0.47114622592926025
72406,1,28700,24.2115478515625
72425,1,28698,0.7244870066642761
72445,1,28698,1.022101879119873
72465,1,28698,1.3311359882354736
72485,1,28698,1.646119236946106
72505,1,28698,2.0304641723632812
72525,1,28698,2.3127899169921875
72545,1,28698,2.360440492630005
72565,1,28698,2.4387457370758057
72585,1,28698,2.5261917114257812
72605,1,28698,2.5114357471466064
72606,1,28700,24.141368865966797
72625,1,28698,2.490680456161499
72645,1,28698,2.4937543869018555
72665,1,28698,2.2512738704681396
72685,1,28698,2.0394303798675537
72705,1,28698,1.7756320238113403
72725,1,28698,1.59037446975708
72745,1,28698,1.234348177909851
72765,1,28698,1.001537561416626
72785,1,28698,0.9036604762077332
72805,1,28698,0.8642187714576721
72806,1,28700,24.17645835876465
72825,1,28698,0.8038519620895386
72845,1,28698,0.7063828706741333
72865,1,28698,0.5578495264053345
72885,1,28698,0.46508634090423584
72905,1,28698,0.3006954789161682
72925,1,28698,0.2190798968076706
72945,1,28698,0.1095765084028244
72965,1,28698,0.008600554428994656
72985,1,28698,-0.09779169410467148
73005,1,28698,-0.10391688346862793
73006,1,28700,24.2115478515625
73025,1,28698,-0.14969511330127716
73045,1,28698,-0.2886463701725006
73065,1,28698,-0.6156894564628601
73085,1,28698,-1.0558090209960938
73105,1,28698,-1.4336248636245728
73125,1,28698,-1.714354395866394
73145,1,28698,-1.9452017545700073
73165,1,28698,-2.185596227645874
73185,1,28698,-2.3213727474212646
73205,1,28698,-2.434701919555664
73206,1,28700,24.106279373168945
73225,1,28698,-2.5205132961273193
73245,1,28698,-2.4510364532470703
73265,1,28698,-2.224170684814453
73285,1,28698,-2.1354920864105225
73305,1,28698,-1.9171810150146484
73325,1,28698,-1.704093337059021
73345,1,28698,-1.4388405084609985
73365,1,28698,-1.1696447134017944
73385,1,28698,-0.9808397889137268
73405,1,28698,-0.7159950137138367
73406,1,28700,24.17645835876465
73425,1,28698,-0.4427003562450409
73445,1,28698,-0.23026737570762634
73465,1,28698,0.019235555082559586
73485,1,28698,0.1550474762916565
73505,1,28698,0.010793911293148994
73525,1,28698,-0.046352777630090714
73545,1,28698,-0.0019510781858116388
73565,1,28698,0.14653664827346802
73585,1,28698,0.3459545075893402
73605,1,28698,0.580557644367218
73606,1,28700,24.2115478515625
73625,1,28698,0.869347095489502
73645,1,28698,1.1691843271255493
73665,1,28698,1.4309518337249756
73685,1,28698,1.6998519897460938
73705,1,28698,2.018247127532959
73725,1,28698,2.23256778717041
73745,1,28698,2.4477109909057617
73765,1,28698,2.552267551422119
73785,1,28698,2.559382438659668
73805,1,28698,2.643075704574585
73806,1,28700,24.141368865966797
73825,1,28698,2.5837173461914062
73845,1,28698,2.4495925903320312
73865,1,28698,2.265108585357666
73885,1,28698,2.0084645748138428
73905,1,28698,1.7998614311218262
73925,1,28698,1.4354392290115356
73945,1,28698,1.0568313598632812
73965,1,28698,0.7966693639755249
73985,1,28698,0.6744441390037537
74005,1,28698,0.6051566004753113
74006,1,28700,24.2115478515625
74025,1,28698,0.4933450222015381
74045,1,28698,0.3787274956703186
74065,1,28698,0.282365620136261
74085,1,28698,0.09280584752559662
74105,1,28698,-0.03768790885806084
74125,1,28698,-0.05089126527309418
74145,1,28698,0.015099779702723026
74165,1,28698,-0.09673643112182617
74185,1,28698,-0.37384581565856934
74205,1,28698,-0.7619608044624329
74206,1,28700,24.2115478515625
74225,1,28698,-1.1444772481918335
74245,1,28698,-1.4714306592941284
74265,1,28698,-1.8355399370193481
74285,1,28698,-2.0606255531311035
74305,1,28698,-2.2739763259887695
74325,1,28698,-2.435852289199829
74345,1,28698,-2.404370069503784
74365,1,28698,-2.3176138401031494
74385,1,28698,-2.2943477630615234
74405,1,28698,-2.1589605808258057
74406,1,28700,24.106279373168945
74425,1,28698,-1.9360533952713013
74445,1,28698,-1.6816473007202148
74465,1,28698,-1.2716748714447021
74485,1,28698,-0.9825479984283447
74505,1,28698,-0.7814472913742065
74525,1,28698,-0.5591410398483276
74545,1,28698,-0.27434584498405457
74565,1,28698,-0.09995153546333313
74585,1,28698,-0.1273031085729599
74605,1,28698,-0.041081350296735764
74606,1,28700,24.2115478515625
74625,1,28698,0.1934398114681244
74645,1,28698,0.3373910188674927
74665,1,28698,0.533707857131958
74685,1,28698,0.7530435919761658
74705,1,28698,0.9996401071548462
74725,1,28698,1.3165106773376465
74745,1,28698,1.6618834733963013
74765,1,28698,2.0430119037628174
74785,1,28698,2.400993585586548
74805,1,28698,2.5633161067962646
74806,1,28700,24.106279373168945
74825,1,28698,2.7622592449188232
74845,1,28698,2.8700616359710693
74865,1,28698,2.835508108139038
74885,1,28698,2.688257932662964
74905,1,28698,2.580496311187744
74925,1,28698,2.3973865509033203
74945,1,28698,2.1897692680358887
74965,1,28698,1.913495421409607
74985,1,28698,1.4717941284179688
75005,1,28698,1.0556806325912476
75006,1,28700,24.17645835876465
75025,1,28698,0.7319027185440063
75045,1,28698,0.5660026669502258
75065,1,28698,0.41717880964279175
75085,1,28698,0.33737167716026306
75105,1,28698,0.15975749492645264
75125,1,28698,0.08029858022928238
75145,1,28698,0.027620861306786537
75165,1,28698,0.10903599113225937
75185,1,28698,-0.09941447526216507
75205,1,28698,-0.4698018431663513
75206,1,28700,24.17645835876465
75225,1,28698,-0.8330482840538025
75245,1,28698,-1.1975436210632324
75265,1,28698,-1.547802209854126
75285,1,28698,-1.875465750694275
75305,1,28698,-2.0562524795532227
75325,1,28698,-2.2697196006774902
75345,1,28698,-2.325563430786133
75365,1,28698,-2.3813462257385254
75385,1,28698,-2.430696487426758
75405,1,28698,-2.3133151531219482
75406,1,28700,24.106279373168945
75425,1,28698,-2.086472988128662
75445,1,28698,-1.8275392055511475
75465,1,28698,-1.437175989151001
75485,1,28698,-1.0583609342575073
75505,1,28698,-0.7798551917076111
75525,1,28698,-0.5434012413024902
75545,1,28698,-0.29682719707489014
75565,1,28698,-0.07053720951080322
75585,1,28698,-0.10479945689439774
75605,1,28698,0.04042639210820198
75606,1,28700,24.2115478515625
75625,1,28698,0.3262433707714081
75645,1,28698,0.5754088759422302
75665,1,28698,0.8165630102157593
75685,1,28698,1.1121689081192017
75705,1,28698,1.4092209339141846
75725,1,28698,1.7487152814865112
75745,1,28698,2.114201545715332
75765,1,28698,2.4205076694488525
75785,1,28698,2.602908134460449
75805,1,28698,2.6675517559051514
75806,1,28700,24.106279373168945
75825,1,28698,2.6993985176086426
75845,1,28698,2.6526544094085693
75865,1,28698,2.5507946014404297
75885,1,28698,2.403761386871338
75905,1,28698,2.2965588569641113
75925,1,28698,1.9927058219909668
75945,1,28698,1.5902141332626343
75965,1,28698,1.132809042930603
75985,1,28698,0.7501124739646912
76005,1,28698,0.46208029985427856
76006,1,28700,24.17645835876465
76025,1,28698,0.2820260524749756
76045,1,28698,0.09971500188112259
76065,1,28698,-0.05010533705353737
76085,1,28698,-0.07926387339830399
76105,1,28698,-0.019511733204126358
76125,1,28698,-0.3458595275878906
76145,1,28698,-0.6926347613334656
76165,1,28698,-1.0679705142974854
76185,1,28698,-1.479609489440918
76205,1,28698,-1.7922719717025757
76206,1,28700,24.141368865966797
76225,1,28698,-1.9764764308929443
76245,1,28698,-2.105818748474121
76265,1,28698,-2.225759506225586
76285,1,28698,-2.2517409324645996
76305,1,28698,-2.1947145462036133
76325,1,28698,-2.123603105545044
76345,1,28698,-1.9494839906692505
76365,1,28698,-1.6671278476715088
76385,1,28698,-1.2928720712661743
76405,1,28698,-0.9702067971229553
76406,1,28700,24.2115478515625
76425,1,28698,-0.6608385443687439
76445,1,28698,-0.39684247970581055
76465,1,28698,-0.1521216332912445
76485,1,28698,-0.10399767011404037
76505,1,28698,-0.0051353792659938335
76525,1,28698,0.3244631290435791
76545,1,28698,0.6064539551734924
76565,1,28698,0.9679608941078186
76585,1,28698,1.3207560777664185
76605,1,28698,1.6560875177383423
76606,1,28700,24.17645835876465
76625,1,28698,1.9367702007293701
76645,1,28698,2.162215232849121
76665,1,28698,2.256187677383423
76685,1,28698,2.36736798286438
76705,1,28698,2.5031285285949707
76725,1,28698,2.4976260662078857
76745,1,28698,2.4184248447418213
76765,1,28698,2.281855821609497
76785,1,28698,2.059715747833252
76805,1,28698,1.7524101734161377
76806,1,28700,24.17645835876465
76825,1,28698,1.3939411640167236
76845,1,28698,1.0229910612106323
76865,1,28698,0.6566139459609985
76885,1,28698,0.3353792726993561
76905,1,28698,0.0460994578897953
76925,1,28698,-0.04878445714712143
76945,1,28698,-0.11551809310913086
76965,1,28698,-0.10266175866127014
76985,1,28698,-0.4699627757072449
77005,1,28698,-0.8245355486869812
77006,1,28700,24.17645835876465
77025,1,28698,-1.2157849073410034
77045,1,28698,-1.6418856382369995
77065,1,28698,-1.9476568698883057
77085,1,28698,-2.0644288063049316
77105,1,28698,-2.169368267059326
77125,1,28698,-2.1491267681121826
77145,1,28698,-2.0741078853607178
77165,1,28698,-1.9302674531936646
77185,1,28698,-1.7025493383407593
77205,1,28698,-1.4214720726013184
77206,1,28700,24.141368865966797
77225,1,28698,-1.1175857782363892
77245,1,28698,-0.8536542654037476
77265,1,28698,-0.5594421029090881
77285,1,28698,-0.2535485327243805
77305,1,28698,0.0913703590631485
77325,1,28698,0.19222737848758698
77345,1,28698,0.2926727533340454
77365,1,28698,0.5831419229507446
77385,1,28698,0.8938711881637573
77405,1,28698,1.248522400856018
77406,1,28700,24.17645835876465
77425,1,28698,1.5936062335968018
77445,1,28698,1.871877908706665
77465,1,28698,2.124433994293213
77485,1,28698,2.2872657775878906
77505,1,28698,2.2781450748443604
77525,1,28698,2.2246458530426025
77545,1,28698,2.19301700592041
77565,1,28698,2.080631732940674
77585,1,28698,1.900111436843872
77605,1,28698,1.6428179740905762
77606,1,28700,24.141368865966797
77625,1,28698,1.3675569295883179
77645,1,28698,1.0740952491760254
77665,1,28698,0.7310953140258789
77685,1,28698,0.3560105562210083
77705,1,28698,-0.03061564452946186
77725,1,28698,-0.02398509532213211
77745,1,28698,-0.07320746779441833
77765,1,28698,-0.3864522874355316
77785,1,28698,-0.8316826820373535
77805,1,28698,-1.2218518257141113
77806,1,28700,24.17645835876465
77825,1,28698,-1.6783924102783203
77845,1,28698,-2.044611930847168
77865,1,28698,-2.119401693344116
77885,1,28698,-2.1144726276397705
77905,1,28698,-2.102506637573242
77925,1,28698,-1.9826381206512451
77945,1,28698,-1.7948188781738281
77965,1,28698,-1.6085020303726196
77985,1,28698,-1.3266054391860962
78005,1,28698,-0.9973186254501343
78006,1,28700,24.17645835876465
78025,1,28698,-0.6761261820793152
78045,1,28698,-0.3752923905849457
78065,1,28698,-0.03658539429306984
78085,1,28698,0.12878963351249695
78105,1,28698,0.19034123420715332
78125,1,28698,0.4089743196964264
78145,1,28698,0.7678288817405701
78165,1,28698,1.2299754619598389
78185,1,28698,1.6538679599761963
78205,1,28698,2.0175225734710693
78206,1,28700,24.141368865966797
78225,1,28698,2.198438882827759
78245,1,28698,2.228907823562622
78265,1,28698,2.2143311500549316
78285,1,28698,2.0682332515716553
78305,1,28698,1.8620151281356812
78325,1,28698,1.6378121376037598
78345,1,28698,1.4503912925720215
78365,1,28698,1.243290901184082
78385,1,28698,1.052384853363037
78405,1,28698,0.8050663471221924
78406,1,28700,24.17645835876465
78425,1,28698,0.46730148792266846
78445,1,28698,0.07921207696199417
78465,1,28698,0.08009135723114014
78485,1,28698,-0.20386378467082977
78505,1,28698,-0.7010740637779236
78525,1,28698,-1.127824068069458
78545,1,28698,-1.5415980815887451
78565,1,28698,-1.9046719074249268
78585,1,28698,-2.0380327701568604
78605,1,28698,-2.0574710369110107
78606,1,28700,24.17645835876465
78625,1,28698,-1.9723180532455444
78645,1,28698,-1.7999497652053833
78665,1,28698,-1.5925836563110352
78685,1,28698,-1.338318109512329
78705,1,28698,-1.0947766304016113
78725,1,28698,-0.8363797068595886
78745,1,28698,-0.5540481209754944
78765,1,28698,-0.2403184473514557
78785,1,28698,0.16276909410953522
78805,1,28698,-0.13889069855213165
78806,1,28700,24.2115478515625
78825,1,28698,0.3828333616256714
78845,1,28698,0.8622491359710693
78865,1,28698,1.2802040576934814
78885,1,28698,1.6454050540924072
78905,1,28698,1.9412779808044434
78925,1,28698,2.1314785480499268
78945,1,28698,2.2022078037261963
78965,1,28698,2.1489808559417725
78985,1,28698,1.9824104309082031
79005,1,28698,1.7838935852050781
79006,1,28700,24.17645835876465
79025,1,28698,1.5614371299743652
79045,1,28698,1.3189934492111206
79065,1,28698,1.0650501251220703
79085,1,28698,0.7440532445907593
79105,1,28698,0.39782091975212097
79125,1,28698,0.028903553262352943
79145,1,28698,-0.06007855013012886
79165,1,28698,-0.4112941026687622
79185,1,28698,-0.8180425763130188
79205,1,28698,-1.2321736812591553
79206,1,28700,24.17645835876465
79225,1,28698,-1.629571795463562
79245,1,28698,-1.9566184282302856
79265,1,28698,-2.082195520401001
79285,1,28698,-2.036904811859131
79305,1,28698,-1.878525972366333
79325,1,28698,-1.6785011291503906
79345,1,28698,-1.3954906463623047
79365,1,28698,-1.0963484048843384
79385,1,28698,-0.8131642937660217
79405,1,28698,-0.514460027217865
79406,1,28700,24.2115478515625
79425,1,28698,-0.12882420420646667
79445,1,28698,-0.03491824120283127
79465,1,28698,0.17064879834651947
79485,1,28698,0.5607267618179321
79505,1,28698,0.9776362776756287
79525,1,28698,1.3634203672409058
79545,1,28698,1.6994718313217163
79565,1,28698,1.9730144739151
79585,1,28698,2.083707094192505
79605,1,28698,2.0484821796417236
79606,1,28700,24.141368865966797
79625,1,28698,1.9151997566223145
79645,1,28698,1.7598621845245361
79665,1,28698,1.553452968597412
79685,1,28698,1.2723853588104248
79705,1,28698,0.9653539061546326
79725,1,28698,0.6187284588813782
79745,1,28698,0.1687411069869995
79765,1,28698,-0.11152400076389313
79785,1,28698,-0.235684335231781
79805,1,28698,-0.6375125646591187
79806,1,28700,24.17645835876465
79825,1,28698,-1.067725419998169
79845,1,28698,-1.491639494895935
79865,1,28698,-1.8298406600952148
79885,1,28698,-1.9982578754425049
79905,1,28698,-1.988368272781372
79925,1,28698,-1.955101490020752
79945,1,28698,-1.8277019262313843
79965,1,28698,-1.5973321199417114
79985,1,28698,-1.3107901811599731
80005,1,28698,-0.9659991264343262
80006,1,28700,24.17645835876465
80025,1,28698,-0.5576213598251343
80045,1,28698,-0.060212794691324234
80065,1,28698,0.04734598472714424
80085,1,28698,0.2530174255371094
80105,1,28698,0.6656509041786194
80125,1,28698,1.1105225086212158
80145,1,28698,1.493759036064148
80165,1,28698,1.7880831956863403
80185,1,28698,1.933450698852539
80205,1,28698,1.965789794921875
80206,1,28700,24.141368865966797
80225,1,28698,1.8979623317718506
80245,1,28698,1.756606101989746
80265,1,28698,1.5696302652359009
80285,1,28698,1.3007484674453735
80305,1,28698,0.9216105341911316
80325,1,28698,0.4676343500614166
80345,1,28698,-0.07657779008150101
80365,1,28698,-0.10235249996185303
80385,1,28698,-0.4222836196422577
80405,1,28698,-0.8680859804153442
80406,1,28700,24.17645835876465
80425,1,28698,-1.285809874534607
80445,1,28698,-1.6784266233444214
80465,1,28698,-1.94159734249115
80485,1,28698,-1.986263394355774
80505,1,28698,-1.9087426662445068
80525,1,28698,-1.7779817581176758
80545,1,28698,-1.5829154253005981
80565,1,28698,-1.3183398246765137
80585,1,28698,-0.977285623550415
80605,1,28698,-0.539980947971344
80606,1,28700,24.2115478515625
80625,1,28698,-0.01540575735270977
80645,1,28698,0.016102520748972893
80665,1,28698,0.29831865429878235
80685,1,28698,0.733286440372467
80705,1,28698,1.1486070156097412
80725,1,28698,1.5033248662948608
80745,1,28698,1.7765761613845825
80765,1,28698,1.8696421384811401
80785,1,28698,1.830474853515625
80805,1,28698,1.7095719575881958
80806,1,28700,24.17645835876465
80825,1,28698,1.5207709074020386
80845,1,28698,1.259690761566162
80865,1,28698,0.8615022897720337
80885,1,28698,0.39439254999160767
80905,1,28698,-0.20247574150562286
80925,1,28698,-0.040408577769994736
80945,1,28698,-0.480639785528183
80965,1,28698,-0.9499632716178894
80985,1,28698,-1.3770500421524048
81005,1,28698,-1.7316675186157227
81006,1,28700,24.17645835876465
81025,1,28698,-1.8973166942596436
81045,1,28698,-1.9273974895477295
81065,1,28698,-1.8501609563827515
81085,1,28698,-1.6402630805969238
81105,1,28698,-1.3943907022476196
81125,1,28698,-1.0935988426208496
81145,1,28698,-0.6631247401237488
81165,1,28698,-0.11249584704637527
81185,1,28698,0.019372619688510895
81205,1,28698,0.2408713400363922
81206,1,28700,24.2115478515625
81225,1,28698,0.6756114363670349
81245,1,28698,1.09389328956604
81265,1,28698,1.4490031003952026
81285,1,28698,1.6967133283615112
81305,1,28698,1.7839956283569336
81325,1,28698,1.7098437547683716
81345,1,28698,1.5673599243164062
81365,1,28698,1.3492891788482666
81385,1,28698,1.0335392951965332
81405,1,28698,0.5792409181594849
81406,1,28700,24.2115478515625
81425,1,28698,0.004924796987324953
81445,1,28698,-0.10758248716592789
81465,1,28698,-0.2583504319190979
81485,1,28698,-0.7692194581031799
81505,1,28698,-1.2157611846923828
81525,1,28698,-1.5829118490219116
81545,1,28698,-1.8478624820709229
81565,1,28698,-1.881535530090332
